Contrat;Contrat Leaser;Affaire;Nature;Client;Leaser;EchÃ©ance Client < EchÃ©ance Leaser;EchÃ©ance client non facturÃ©e ;Facture Client < Facture leaser ;Facture Client impayÃ©e ;Facture Client < Loyer client;Duree;Montant;Echeance;Prochaine;Debut;Fin;Facture Materiel;Visa rentabilitÃ© Ã©chÃ©ance;RentabilitÃ© PrÃ©visionnelle;RentabilitÃ© Attendue;RentabilitÃ© RÃ©elle
4061043;260899-D0;004-62128;INTERNE;C'PRO Groupe;LIXXBAIL MANDATE;Non;Non;Oui;Non;Oui;12;75778,1171875;6890,06;01/07/2016;01/10/2013;30/09/2016;4905377;Non;2 106,93 â‚¬ / 2.78 %;9 093,37 â‚¬ / 12.00 %;111,88 â‚¬ / 0.15 %
2018503;270312-D0;002-63565;INTERNE;C'PRO Groupe;LIXXBAIL MANDATE;Non;Non;Non;Non;Oui;16;2317,9899902344;170,79;01/07/2016;14/11/2013;31/12/2017;2294731;Non;354,76 â‚¬ / 15.30 %;278,16 â‚¬ / 12.00 %;118,41 â‚¬ / 5.11 %
4061049;V0203722;004-63693;INTERNE;C'PRO Groupe;BNP PARIBAS LEASE GROUP MANDATE;Non;Non;Oui;Non;Oui;12;6163,08984375;612,7;01/07/2016;13/11/2013;31/12/2016;4906215;Non;782,39 â‚¬ / 12.69 %;739,57 â‚¬ / 12.00 %;-4 911,82 â‚¬ / -79.70 %
4061116;269232-D0;004-63184;INTERNE;C'PRO Groupe;LIXXBAIL MANDATE;Non;Non;Oui;Non;Oui;22;5745,740234375;310,5;01/07/2016;13/11/2013;30/06/2019;4906955;Non;691,50 â‚¬ / 12.04 %;689,49 â‚¬ / 12.00 %;475,43 â‚¬ / 8.27 %
3075314;285638-D0;003-62769;INTERNE;C'PRO Groupe;LIXXBAIL MANDATE;Non;Oui;Non;Non;Oui;22;5337,4799804688;320,25;01/07/2016;12/11/2013;30/06/2019;3819197;Non;1 352,32 â‚¬ / 25.34 %;640,50 â‚¬ / 12.00 %;-2 802,20 â‚¬ / -52.50 %
4061139;270671-D0;004-63539;INTERNE;C'PRO Groupe;LIXXBAIL MANDATE;Non;Non;Oui;Non;Oui;22;22632,890625;1223,01;01/07/2016;27/11/2013;30/06/2019;4907454;Non;2 128,18 â‚¬ / 9.40 %;2 715,95 â‚¬ / 12.00 %;-6 874,33 â‚¬ / -30.37 %
4061152;286661-D0;004-63817;INTERNE;C'PRO Groupe;LIXXBAIL ADOSSE;Non;Oui;Non;Non;Non;12;1436,75;138;01/07/2016;01/01/2014;31/12/2016;4907502;Non;141,85 â‚¬ / 9.87 %;143,68 â‚¬ / 10.00 %;-434,50 â‚¬ / -30.24 %
3075318;270832-D0;003-63119;INTERNE;C'PRO Groupe;LIXXBAIL MANDATE;Oui;Non;Oui;Non;Non;21;3368,8500976562;169,5;01/07/2016;21/11/2013;31/03/2019;3819559;Non;-49,17 â‚¬ / -1.46 %;336,89 â‚¬ / 10.00 %;183,72 â‚¬ / 5.45 %
2018645;CTR-031535/0001;002-63645;INTERNE;C'PRO Groupe;ACECOM;Non;Oui;Non;Non;Non;22;1525,2900390625;85,32;01/07/2016;05/12/2013;30/06/2019;2296088;Non;79,55 â‚¬ / 5.22 %;183,03 â‚¬ / 12.00 %;337,78 â‚¬ / 22.15 %
2018651;CTR-031534/0001;002-63868;INTERNE;C'PRO Groupe;ACECOM;Oui;Oui;Oui;Non;Non;21;2874,7600097656;161,82;01/07/2016;29/11/2013;31/03/2019;2295930;Non;18,44 â‚¬ / 0.64 %;344,97 â‚¬ / 12.00 %;133,78 â‚¬ / 4.65 %
4061215;M76686;004-63967;INTERNE;C'PRO Groupe;GE CAPITAL EQUIPEMENT FINANCE MANDATEE;Oui;Non;Non;Non;Non;22;1899,6500244141;106,26;01/07/2016;03/12/2013;30/06/2019;4907661;Non;25,25 â‚¬ / 1.33 %;227,96 â‚¬ / 12.00 %;237,99 â‚¬ / 12.53 %
4061218;M81763;004-64268;INTERNE;C'PRO Groupe;GE CAPITAL EQUIPEMENT FINANCE MANDATEE;Oui;Non;Oui;Non;Non;21;3253,669921875;183,15;01/07/2016;04/12/2013;31/03/2019;4907671;Non;-115,78 â‚¬ / -3.56 %;390,44 â‚¬ / 12.00 %;-144,91 â‚¬ / -4.45 %
4061228;CTR-023579/0002;004-45312;INTERNE;C'PRO Groupe;ACECOM;Non;Oui;Oui;Non;Oui;22;2761,0400390625;144,84;01/07/2016;16/03/2011;30/09/2016;;Non;312,97 â‚¬ / 11.34 %;331,32 â‚¬ / 12.00 %;-2 402,15 â‚¬ / -87.00 %
4061150;V0188442;004-64010;INTERNE;C'PRO Groupe;BNP PARIBAS LEASE GROUP MANDATE;Non;Oui;Non;Non;Non;22;33742,171875;1823,32;01/07/2016;17/10/2013;30/06/2019;4907496;Non;3 209,83 â‚¬ / 9.51 %;4 049,06 â‚¬ / 12.00 %;-7 914,98 â‚¬ / -23.46 %
4060946;328565BA;;INTERNE;C'PRO Groupe;LIXXBAIL ADOSSE;Non;Oui;Non;Non;Non;20;26202,099609375;1518,62;01/06/2016;01/09/2010;31/08/2015;;Non;17,45 â‚¬ / 0.07 %;2 620,21 â‚¬ / 10.00 %;-30 355,80 â‚¬ / -115.85 %
4061241;276575-D0;004-64099;INTERNE;C'PRO Groupe;LIXXBAIL MANDATE;Non;Oui;Non;Non;Non;16;1906,0400390625;143,25;01/07/2016;10/12/2013;31/12/2017;4907831;Non;303,13 â‚¬ / 15.90 %;228,72 â‚¬ / 12.00 %;465,20 â‚¬ / 24.41 %
4061242;M92861;004-63130;INTERNE;C'PRO Groupe;GE CAPITAL EQUIPEMENT FINANCE MANDATEE;Oui;Non;Non;Non;Non;22;4913,330078125;274,84;01/07/2016;10/12/2013;30/06/2019;4907833;Non;-3,08 â‚¬ / -0.06 %;589,60 â‚¬ / 12.00 %;415,85 â‚¬ / 8.46 %
4061247;M82198;004-62992;INTERNE;C'PRO Groupe;GE CAPITAL EQUIPEMENT FINANCE MANDATEE;Oui;Non;Non;Non;Non;22;1813,2099609375;97,98;01/07/2016;11/12/2013;30/06/2019;4907870;Non;-59,78 â‚¬ / -3.30 %;217,59 â‚¬ / 12.00 %;877,50 â‚¬ / 48.39 %
2018635;10007291800;002-62926;INTERNE;C'PRO Groupe;CM CIC BAIL LOC ADOSSEE;Oui;Non;Oui;Non;Non;20;3205,3999023438;179,5;01/06/2016;01/12/2013;30/11/2018;2295525;Non;-221 867,41 â‚¬ / -6,921.68 %;320,54 â‚¬ / 10.00 %;-111 064,43 â‚¬ / -3,464.92 %
4062616;274344-D0;004-54731;INTERNE;C'PRO Groupe;LIXXBAIL MANDATE;Non;Oui;Non;Non;Non;21;5539,259765625;321;01/07/2016;17/12/2013;31/03/2019;4908431;Non;716,18 â‚¬ / 12.93 %;553,93 â‚¬ / 10.00 %;-1 231,50 â‚¬ / -22.23 %
2018699;V0228542;002-64460;INTERNE;C'PRO Groupe;BNP PARIBAS LEASE GROUP MANDATE;Non;Oui;Non;Non;Non;14;3208,4899902344;275;01/07/2016;20/11/2013;30/06/2017;;Non;163,92 â‚¬ / 5.11 %;320,85 â‚¬ / 10.00 %;-2 743,30 â‚¬ / -85.50 %
2018727;M82184;002-63496;INTERNE;C'PRO Groupe;GE CAPITAL EQUIPEMENT FINANCE MANDATEE;Oui;Non;Non;Non;Non;22;1704,4300537109;95,34;01/07/2016;22/11/2013;30/06/2019;2295526;Non;37,18 â‚¬ / 2.18 %;204,53 â‚¬ / 12.00 %;254,90 â‚¬ / 14.96 %
2018714;10007347380;002-64061;INTERNE;C'PRO Groupe;CM CIC BAIL LOC ADOSSEE;Oui;Non;Oui;Non;Non;48;3938,1101074219;96,72;01/05/2016;13/12/2013;31/12/2017;2296923;Non;518,71 â‚¬ / 13.17 %;472,57 â‚¬ / 12.00 %;255,53 â‚¬ / 6.49 %
4061286;10007347410;004-63734;INTERNE;C'PRO Groupe;CM CIC BAIL LOC ADOSSEE;Oui;Non;Oui;Non;Non;16;2983,1799316406;196,89;01/07/2016;01/01/2014;31/12/2017;4908544;Non;-46,13 â‚¬ / -1.55 %;298,32 â‚¬ / 10.00 %;-37,61 â‚¬ / -1.26 %
4061301;M84855;004-63131;INTERNE;C'PRO Groupe;GE CAPITAL EQUIPEMENT FINANCE MANDATEE;Non;Oui;Non;Non;Non;22;13424,169921875;725,4;01/07/2016;19/12/2013;30/06/2019;4908581;Non;617,43 â‚¬ / 4.60 %;1 610,90 â‚¬ / 12.00 %;-3 720,93 â‚¬ / -27.72 %
3075420;CTR-030472/0002;003-59291;INTERNE;C'PRO Groupe;ACECOM;Oui;Oui;Oui;Non;Non;21;25855,359375;1333,9;01/07/2016;01/04/2013;30/06/2018;;Non;-3 137,64 â‚¬ / -12.14 %;2 585,54 â‚¬ / 10.00 %;-5 248,33 â‚¬ / -20.30 %
4061310;CTR-028730/0002;004-53400;INTERNE;C'PRO Groupe;ACECOM;Oui;Non;Oui;Non;Oui;18;4451,259765625;277,98;01/07/2016;20/07/2012;31/03/2017;;Non;85,03 â‚¬ / 1.91 %;534,15 â‚¬ / 12.00 %;-1 281,48 â‚¬ / -28.79 %
3075424;M63343;003-63158;INTERNE;C'PRO Groupe;GE CAPITAL EQUIPEMENT FINANCE MANDATEE;Oui;Non;Non;Non;Non;21;4106,5297851562;239;01/07/2016;04/12/2013;31/03/2019;3819732;Non;37,91 â‚¬ / 0.92 %;410,65 â‚¬ / 10.00 %;255,91 â‚¬ / 6.23 %
3075427;M82595;003-63729;INTERNE;C'PRO Groupe;GE CAPITAL EQUIPEMENT FINANCE MANDATEE;Non;Oui;Non;Non;Non;22;20993,580078125;1157,11;01/07/2016;09/12/2013;30/06/2019;3819717;Non;1 576,69 â‚¬ / 7.51 %;2 519,23 â‚¬ / 12.00 %;-8 349,07 â‚¬ / -39.77 %
4061313;M86278;004-64696;INTERNE;C'PRO Groupe;GE CAPITAL EQUIPEMENT FINANCE MANDATEE;Oui;Non;Oui;Non;Non;63;4974,08984375;93,33;01/05/2016;27/12/2013;31/03/2019;4909484;Non;-232,76 â‚¬ / -4.68 %;596,89 â‚¬ / 12.00 %;-67,39 â‚¬ / -1.35 %
4061317;M80369;004-64147;INTERNE;C'PRO Groupe;GE CAPITAL EQUIPEMENT FINANCE MANDATEE;Non;Oui;Non;Non;Non;22;7784,990234375;420;01/07/2016;01/01/2014;30/06/2019;4909495;Non;208,05 â‚¬ / 2.67 %;934,20 â‚¬ / 12.00 %;-3 663,41 â‚¬ / -47.06 %
2018768;CTR-027910/0002;002-52102;INTERNE;C'PRO Groupe;ACECOM;Oui;Non;Non;Non;Non;22;7979,580078125;430,5;01/07/2016;01/04/2012;30/09/2017;2262226;Non;-213,94 â‚¬ / -2.68 %;957,55 â‚¬ / 12.00 %;-2 333,93 â‚¬ / -29.25 %
3075456;M81942;003-63474;INTERNE;C'PRO Groupe;GE CAPITAL EQUIPEMENT FINANCE MANDATEE;Oui;Non;Oui;Non;Non;22;3273,9299316406;176,93;01/07/2016;10/12/2013;30/06/2019;3820412;Non;-130,03 â‚¬ / -3.97 %;392,87 â‚¬ / 12.00 %;-29,65 â‚¬ / -0.91 %
3075442;M81601;003-64201;INTERNE;C'PRO Groupe;GE CAPITAL EQUIPEMENT FINANCE MANDATEE;Oui;Oui;Non;Non;Non;22;4269,1098632812;238,8;01/07/2016;12/12/2013;30/06/2019;3820423;Non;-3,86 â‚¬ / -0.09 %;512,29 â‚¬ / 12.00 %;-1 726,51 â‚¬ / -40.44 %
3075446;M81950;003-64321;INTERNE;C'PRO Groupe;GE CAPITAL EQUIPEMENT FINANCE MANDATEE;Oui;Non;Non;Non;Non;22;3378,9599609375;182,59;01/07/2016;01/01/2014;30/06/2019;3820425;Non;-179,15 â‚¬ / -5.30 %;405,48 â‚¬ / 12.00 %;263,08 â‚¬ / 7.79 %
3076138;V0237605;003-64062;INTERNE;C'PRO Groupe;BNP PARIBAS LEASE GROUP MANDATE;Non;Oui;Non;Non;Non;21;1825,0899658203;113,59;01/07/2016;17/12/2013;31/03/2019;3820439;Non;312,69 â‚¬ / 17.13 %;219,01 â‚¬ / 12.00 %;1 858,16 â‚¬ / 101.81 %
6604694;M88874;006-64777;INTERNE;C'PRO Groupe;GE CAPITAL EQUIPEMENT FINANCE MANDATEE;Oui;Non;Non;Non;Non;22;7396,7299804688;399,7;01/07/2016;06/01/2014;30/09/2019;6653713;Non;331,99 â‚¬ / 4.49 %;887,61 â‚¬ / 12.00 %;1 056,65 â‚¬ / 14.29 %
4061329;CTR-026982/0002;004 - 51166;INTERNE;C'PRO Groupe;ACECOM;Oui;Non;Non;Non;Non;21;1609,8399658203;90,54;01/07/2016;17/01/2012;30/06/2017;;Non;34,73 â‚¬ / 2.16 %;193,18 â‚¬ / 12.00 %;343,57 â‚¬ / 21.34 %
2018783;CTR-027563/0002;002-52580;INTERNE;C'PRO Groupe;ACECOM;Oui;Non;Non;Non;Non;21;26833,0390625;1500,29;01/07/2016;12/03/2012;30/06/2017;2260403;Non;-521,63 â‚¬ / -1.94 %;3 219,96 â‚¬ / 12.00 %;-9 972,68 â‚¬ / -37.17 %
6604702;M86731;006-64496;INTERNE;C'PRO Groupe;GE CAPITAL EQUIPEMENT FINANCE MANDATEE;Oui;Non;Non;Non;Non;22;1300,0400390625;72,72;01/07/2016;07/01/2014;30/09/2019;6653763;Non;22,70 â‚¬ / 1.75 %;156,00 â‚¬ / 12.00 %;169,48 â‚¬ / 13.04 %
2018802;M79585;002-62700;INTERNE;C'PRO Groupe;GE CAPITAL EQUIPEMENT FINANCE MANDATEE;Oui;Non;Non;Non;Non;21;3112,1000976562;175,18;01/07/2016;08/01/2014;30/06/2019;2298319;Non;-40,06 â‚¬ / -1.29 %;373,45 â‚¬ / 12.00 %;482,23 â‚¬ / 15.50 %
2018807;M86559;002-64578;INTERNE;C'PRO Groupe;GE CAPITAL EQUIPEMENT FINANCE MANDATEE;Oui;Non;Non;Non;Non;22;4332,8999023438;234,15;01/07/2016;08/01/2014;30/09/2019;2298324;Non;-103,02 â‚¬ / -2.38 %;519,95 â‚¬ / 12.00 %;5 342,63 â‚¬ / 123.30 %
3075489;211766-E0;003-64285;INTERNE;C'PRO Groupe;LIXXBAIL MANDATE;Oui;Oui;Oui;Non;Non;22;23334,259765625;1153,38;01/07/2016;16/12/2013;30/06/2019;3820454;Non;-121,27 â‚¬ / -0.52 %;2 800,11 â‚¬ / 12.00 %;-7 432,80 â‚¬ / -31.85 %
4061932;10007409380;004-63077;INTERNE;C'PRO Groupe;CM CIC BAIL LOC ADOSSEE;Non;Oui;Non;Non;Non;21;5124,9702148438;298,2;01/07/2016;06/01/2014;30/06/2019;4909714;Non;3 296,90 â‚¬ / 64.33 %;615,00 â‚¬ / 12.00 %;1 821,89 â‚¬ / 35.55 %
2018827;V0239922;002-59117;INTERNE;C'PRO Groupe;BNP PARIBAS LEASE GROUP MANDATE;Oui;Non;Oui;Non;Non;12;2405,1298828125;225;01/07/2016;10/01/2014;31/03/2017;2298407;Non;209,42 â‚¬ / 8.71 %;288,62 â‚¬ / 12.00 %;76,48 â‚¬ / 3.18 %
2022111;M86643;002-63559;INTERNE;C'PRO Groupe;GE CAPITAL EQUIPEMENT FINANCE MANDATEE;Oui;Non;Oui;Non;Non;21;3402,9099121094;191,55;01/07/2016;10/01/2014;30/06/2019;2298422;Non;-50,58 â‚¬ / -1.49 %;408,35 â‚¬ / 12.00 %;89,27 â‚¬ / 2.62 %
6604711;206281-E0;006-64154;INTERNE;C'PRO Groupe;LIXXBAIL ADOSSE;Non;Non;Oui;Non;Oui;8;1527,1199951172;238;01/07/2016;27/11/2013;31/12/2015;6653408;Non;401,07 â‚¬ / 26.26 %;152,71 â‚¬ / 10.00 %;62,57 â‚¬ / 4.10 %
2018254;CTR-027722/0002;002-51674;INTERNE;C'PRO Groupe;ACECOM;Oui;Non;Non;Non;Non;16;69233,0078125;4946,01;01/07/2016;27/03/2012;31/03/2016;2261465;Non;-1 374,54 â‚¬ / -1.99 %;8 307,96 â‚¬ / 12.00 %;-13 349,56 â‚¬ / -19.28 %
02018449-adj;CTR-029289/0003;002-54507;INTERNE;C'PRO Groupe;ACECOM;Oui;Non;Non;Non;Non;0;0;0;15/04/2016;15/01/2014;14/01/2014;;Non;-14 455,60 â‚¬ / 0.00 %;0,00 â‚¬ / 12.00 %;-10 841,70 â‚¬ / 0.00 %
2018852;M65034;002-63261;INTERNE;C'PRO Groupe;GE CAPITAL EQUIPEMENT FINANCE MANDATEE;Non;Oui;Non;Non;Non;12;6893,4501953125;646,95;01/07/2016;01/03/2014;31/03/2017;2298488;Non;469,76 â‚¬ / 6.81 %;827,21 â‚¬ / 12.00 %;-1 811,55 â‚¬ / -26.28 %
3075507;208239-E0;003-64059;INTERNE;C'PRO Groupe;LIXXBAIL ADOSSE;Oui;Non;Oui;Non;Non;5;3698,919921875;344;01/07/2016;04/12/2013;31/03/2015;3820511;Non;-2 169,25 â‚¬ / -58.65 %;369,89 â‚¬ / 10.00 %;-1 138,10 â‚¬ / -30.77 %
6604717;M92611;006-64611;INTERNE;C'PRO Groupe;GE CAPITAL EQUIPEMENT FINANCE MANDATEE;Oui;Non;Non;Non;Non;22;2569,5100097656;143,73;01/07/2016;15/01/2014;30/09/2019;6653869;Non;51,73 â‚¬ / 2.01 %;308,34 â‚¬ / 12.00 %;767,52 â‚¬ / 29.87 %
3075508;CTR-031750/0001;003-62913;INTERNE;C'PRO Groupe;ACECOM;Non;Oui;Non;Non;Non;19;3340,330078125;207;04/07/2016;04/10/2013;03/07/2018;3820432;Non;103,29 â‚¬ / 3.09 %;400,84 â‚¬ / 12.00 %;35 547,19 â‚¬ / 1,064.18 %
2019344;CTR-028663/0002;002-53957;INTERNE;C'PRO Groupe;ACECOM;Oui;Oui;Non;Non;Non;21;11102,5;624,96;01/07/2016;12/06/2012;30/09/2017;;Non;89,63 â‚¬ / 0.81 %;1 332,30 â‚¬ / 12.00 %;-10 236,99 â‚¬ / -92.20 %
2021017;M65027;002-61086;INTERNE;C'PRO Groupe;GE CAPITAL EQUIPEMENT FINANCE MANDATEE;Non;Oui;Non;Non;Non;12;25642,05078125;2406,5;01/07/2016;01/03/2014;31/03/2017;2298490;Non;1 831,68 â‚¬ / 7.14 %;3 077,05 â‚¬ / 12.00 %;2 072,12 â‚¬ / 8.08 %
2021088;286448-D0;002-64820;INTERNE;C'PRO Groupe;LIXXBAIL MANDATE;Non;Oui;Non;Non;Non;22;4904,1201171875;265,02;01/07/2016;21/01/2014;30/09/2019;2299512;Non;659,53 â‚¬ / 13.45 %;588,49 â‚¬ / 12.00 %;384,08 â‚¬ / 7.83 %
4061399;M86849;004-64702;INTERNE;C'PRO Groupe;GE CAPITAL EQUIPEMENT FINANCE MANDATEE;Oui;Non;Non;Non;Non;21;2758,4099121094;160,5;01/07/2016;17/01/2014;30/06/2019;4910053;Non;83,47 â‚¬ / 3.03 %;331,01 â‚¬ / 12.00 %;209,36 â‚¬ / 7.59 %
4061394;M81595;004-64210;INTERNE;C'PRO Groupe;GE CAPITAL EQUIPEMENT FINANCE MANDATEE;Non;Oui;Non;Non;Non;22;13418,41015625;821,21;01/07/2016;20/01/2014;30/09/2019;4911150;Non;3 122,07 â‚¬ / 23.27 %;1 610,21 â‚¬ / 12.00 %;1 739,11 â‚¬ / 12.96 %
3077009;M95262;003-64278;INTERNE;C'PRO Groupe;GE CAPITAL EQUIPEMENT FINANCE MANDATEE;Oui;Oui;Oui;Non;Oui;21;2997,5700683594;168,46;01/07/2016;27/12/2013;31/03/2019;3821695;Non;-134,10 â‚¬ / -4.47 %;359,71 â‚¬ / 12.00 %;1 407,02 â‚¬ / 46.94 %
2021087;M87196;002-63577;INTERNE;C'PRO Groupe;GE CAPITAL EQUIPEMENT FINANCE MANDATEE;Oui;Non;Non;Non;Non;21;3368,2600097656;189,6;01/07/2016;21/01/2014;30/06/2019;2299743;Non;-52,43 â‚¬ / -1.56 %;404,19 â‚¬ / 12.00 %;1 256,83 â‚¬ / 37.31 %
6604619;V0190338;006-62774;INTERNE;C'PRO Groupe;BNP PARIBAS LEASE GROUP MANDATE;Non;Oui;Non;Non;Non;22;26031,580078125;1406,66;01/07/2016;13/11/2013;30/06/2019;6652158;Non;2 040,81 â‚¬ / 7.84 %;3 123,79 â‚¬ / 12.00 %;5 833,66 â‚¬ / 22.41 %
3075849;272282-D0;003-64121;INTERNE;C'PRO Groupe;LIXXBAIL MANDATE;Non;Non;Non;Non;Oui;21;5178,25;291,48;01/07/2016;16/12/2013;31/03/2019;3821693;Non;492,45 â‚¬ / 9.51 %;621,39 â‚¬ / 12.00 %;1 213,99 â‚¬ / 23.44 %
3075491;207422-E0;003-58617;INTERNE;C'PRO Groupe;LIXXBAIL MANDATE;Non;Oui;Non;Non;Non;16;21357,75;1520,67;01/07/2016;26/11/2013;31/12/2017;;Non;1 971,33 â‚¬ / 9.23 %;2 562,93 â‚¬ / 12.00 %;1 415,57 â‚¬ / 6.63 %
3075430;CTR-031749/0001;003-63470;INTERNE;C'PRO Groupe;ACECOM;Non;Oui;Non;Non;Non;22;7754,9599609375;427,43;01/07/2016;14/11/2013;30/06/2019;3819158;Non;500,94 â‚¬ / 6.46 %;930,60 â‚¬ / 12.00 %;1 190,78 â‚¬ / 15.36 %
3075527;208575-E0;003-57206;INTERNE;C'PRO Groupe;LIXXBAIL ADOSSE;Oui;Non;Oui;Non;Non;12;1827,0100097656;160,96;01/07/2016;01/12/2013;31/12/2016;382 189 703 826 220;Non;-95 784,35 â‚¬ / -5,242.68 %;182,70 â‚¬ / 10.00 %;-72 147,26 â‚¬ / -3,948.93 %
3075581;208575-EO-BIS4;003-57206;INTERNE;C'PRO Groupe;LIXXBAIL ADOSSE;Non;Non;Non;Oui;Non;12;1827,0100097656;160,96;01/07/2016;01/01/2014;31/12/2016;382 189 703 826 220;Non;1 931,52 â‚¬ / 105.72 %;182,70 â‚¬ / 10.00 %;321,92 â‚¬ / 17.62 %
3075614;M78715;003-64245;INTERNE;C'PRO Groupe;GE CAPITAL EQUIPEMENT FINANCE MANDATEE;Oui;Non;Non;Non;Non;22;4014,6899414062;221,28;01/07/2016;21/01/2014;30/09/2019;3823330;Non;-1,35 â‚¬ / -0.03 %;481,76 â‚¬ / 12.00 %;-69,96 â‚¬ / -1.74 %
4061448;V0250358;004-65033;INTERNE;C'PRO Groupe;BNP PARIBAS LEASE GROUP MANDATE;Non;Non;Non;Non;Oui;21;23530,080078125;1324,5;01/07/2016;13/01/2014;30/06/2019;4909918;Non;2 319,86 â‚¬ / 9.86 %;2 823,61 â‚¬ / 12.00 %;7 318,46 â‚¬ / 31.10 %
4061452;V0237596;004-64589;INTERNE;C'PRO Groupe;BNP PARIBAS LEASE GROUP MANDATE;Non;Oui;Non;Non;Non;22;9168,5;495,47;01/07/2016;03/02/2014;30/09/2019;4912408;Non;747,05 â‚¬ / 8.15 %;1 100,22 â‚¬ / 12.00 %;1 365,63 â‚¬ / 14.89 %
2019298;285736-D0;002-64646;INTERNE;C'PRO Groupe;LIXXBAIL MANDATE;Non;Oui;Non;Non;Non;12;2281,1599121094;226,2;01/07/2016;28/01/2014;31/03/2017;2299845;Non;496,47 â‚¬ / 21.76 %;228,12 â‚¬ / 10.00 %;86,34 â‚¬ / 3.78 %
2019299;276570-D0;002-63901;INTERNE;C'PRO Groupe;LIXXBAIL MANDATE;Non;Oui;Non;Non;Oui;22;63275,078125;3419,19;01/07/2016;04/02/2014;30/09/2019;2300641;Non;7 480,67 â‚¬ / 11.82 %;7 593,01 â‚¬ / 12.00 %;-12 052,55 â‚¬ / -19.05 %
4061460;285002-D0;004-62832;INTERNE;C'PRO Groupe;LIXXBAIL MANDATE;Non;Oui;Non;Non;Non;21;6125,9702148438;355;01/07/2016;05/02/2014;30/06/2019;4912467;Non;947,98 â‚¬ / 15.47 %;612,60 â‚¬ / 10.00 %;-1 176,46 â‚¬ / -19.20 %
2019318;CTR-031805/0001;002-64846;INTERNE;C'PRO Groupe;ACECOM;Oui;Non;Non;Non;Non;20;35130,578125;2047,75;01/07/2016;30/01/2014;31/03/2019;2300249;Non;339,82 â‚¬ / 0.97 %;4 215,67 â‚¬ / 12.00 %;-332,76 â‚¬ / -0.95 %
2019323;278295-D0;002-64319;INTERNE;C'PRO Groupe;LIXXBAIL MANDATE;Non;Oui;Non;Non;Non;21;4964,5400390625;280;01/07/2016;31/01/2014;30/06/2019;2300635;Non;623,08 â‚¬ / 12.55 %;496,45 â‚¬ / 10.00 %;-2 345,76 â‚¬ / -47.25 %
2019321;278296-D0;002-64256;INTERNE;C'PRO Groupe;LIXXBAIL MANDATE;Non;Oui;Non;Non;Non;21;4964,5400390625;280;01/07/2016;07/02/2014;30/06/2019;2300636;Non;584,74 â‚¬ / 11.78 %;496,45 â‚¬ / 10.00 %;-2 345,76 â‚¬ / -47.25 %
2020731;272440-D0;002-64373;INTERNE;C'PRO Groupe;LIXXBAIL MANDATE;Non;Oui;Non;Non;Non;22;51374,23046875;2776,1;01/07/2016;01/02/2014;30/09/2019;2300664;Non;6 147,62 â‚¬ / 11.97 %;6 164,91 â‚¬ / 12.00 %;-17 712,80 â‚¬ / -34.48 %
4061472;CTR-027200/0002;004-50645;INTERNE;C'PRO Groupe;ACECOM;Oui;Non;Non;Non;Non;22;3049,8601074219;164,8;01/07/2016;26/01/2012;30/09/2017;;Non;43,97 â‚¬ / 1.44 %;365,98 â‚¬ / 12.00 %;-1 082,91 â‚¬ / -35.51 %
4061473;CTR-027904/0002;004-52877;INTERNE;C'PRO Groupe;ACECOM;Oui;Oui;Non;Non;Non;21;2585,8898925781;145,56;01/07/2016;02/04/2012;30/09/2017;;Non;83,22 â‚¬ / 3.22 %;310,31 â‚¬ / 12.00 %;-1 606,71 â‚¬ / -62.13 %
3075639;CTR-027261/0002;003-52411;INTERNE;C'PRO Groupe;ACECOM;Oui;Non;Non;Non;Non;21;2502,8601074219;135,25;01/07/2016;24/02/2012;30/06/2017;;Non;-122,09 â‚¬ / -4.88 %;300,34 â‚¬ / 12.00 %;-1 196,81 â‚¬ / -47.82 %
2019334;CTR-028693/0002;002-54283;INTERNE;C'PRO Groupe;ACECOM;Oui;Oui;Non;Non;Non;21;9911,73046875;557,93;01/07/2016;13/07/2012;31/12/2017;;Non;475,68 â‚¬ / 4.80 %;1 189,41 â‚¬ / 12.00 %;-4 602,73 â‚¬ / -46.44 %
4061480;CTR-030287/0002;004-57922;INTERNE;C'PRO Groupe;ACECOM;Oui;Non;Non;Non;Non;21;30764,98046875;1731,75;01/07/2016;06/02/2013;30/06/2018;4891801;Non;335,52 â‚¬ / 1.09 %;3 691,80 â‚¬ / 12.00 %;-3 426,32 â‚¬ / -11.14 %
3076862;CTR-027323/0002;003-51073;INTERNE;C'PRO Groupe;ACECOM;Oui;Non;Non;Non;Non;22;2869,1499023438;155,04;01/07/2016;29/02/2012;30/09/2017;;Non;-25,57 â‚¬ / -0.89 %;344,30 â‚¬ / 12.00 %;-1 224,62 â‚¬ / -42.68 %
4061484;CTR-030284/0002;004-58883;INTERNE;C'PRO Groupe;ACECOM;Oui;Non;Non;Non;Non;22;19464,490234375;1051,8;01/07/2016;19/03/2013;30/09/2018;4891734;Non;-304,98 â‚¬ / -1.57 %;2 335,74 â‚¬ / 12.00 %;-1 604,83 â‚¬ / -8.24 %
2019342;CTR-026980/0002;002-50413;INTERNE;C'PRO Groupe;ACECOM;Oui;Non;Oui;Non;Non;21;12028,01953125;682,13;01/07/2016;01/03/2012;30/06/2017;;Non;53,90 â‚¬ / 0.45 %;1 443,36 â‚¬ / 12.00 %;-4 598,83 â‚¬ / -38.23 %
